央 视,#genre#
河北影视剧,http://111.227.237.82:4022/rtp/239.254.200.20:6000
河北影视剧,http://120.4.2.214:4000/rtp/239.253.92.173:6003
河北影视剧,http://121.25.140.33:8888/rtp/239.253.92.173:6003
河北少儿科教,http://itms.xznet.org:41097/rtp/239.254.200.21:6000
河北少儿科教,http://111.227.237.82:4022/rtp/239.254.200.21:6000
河北少儿科教,http://120.4.2.214:4000/rtp/239.253.92.174:6004
河北少儿科教,http://121.25.140.33:8888/rtp/239.253.92.174:6004
河北公共,http://itms.xznet.org:41097/rtp/239.254.200.22:6000
河北公共,http://111.227.237.82:4022/rtp/239.254.200.22:6000
河北公共,http://120.4.2.214:4000/rtp/239.253.92.175:6005
河北公共,http://121.25.140.33:8888/rtp/239.253.92.175:6005
河北农民,http://itms.xznet.org:41097/rtp/239.254.200.23:6000
河北农民,http://111.227.237.82:4022/rtp/239.254.200.23:6000
河北农民,http://120.4.2.214:4000/rtp/239.253.92.176:6006
河北农民,http://121.25.140.33:8888/rtp/239.253.92.176:6006

湖北公共新闻,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380726d0ee3b/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKgjpyhD%2FJd6SZjkcHAKXbsjwotAY57dianC4%2ByY7artm7J7F4GFO6G99D0bYMJRxI
湖北垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo
湖北影视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380728abccd2/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKU1xiiKGJYFBZK9RpEkaggogtHJZW6nJQqLppbEYE%2BqJ9kJW%2FMvKldfS2dCii9VSI
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
湖北生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKJPodw5BcDirSOw7egztI5bUvJjqPzSNAhrA37GrbRBIAjGQpzP0QmgsmuHnQyd2c
湖北经视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807203543e3/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLVCQ3pDe4nBySab%2B3xPL123aTSCRugzF2ABe36IIJw2evZbYdWUo0ffUw53bflDgU
湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd

湖南经视,http://223.144.160.215:58888/udp/239.76.245.116:1234
湖南经视,http://222.241.146.85:8888/udp/239.76.245.116:1234
湖南经视,http://222.241.146.86:8888/udp/239.76.245.116:1234
湖南经视,http://116.128.243.121:9901/tsfile/live/1000_1.m3u8
湖南都市,http://223.144.160.215:58888/udp/239.76.245.117:1234
湖南都市,http://222.241.146.85:8888/udp/239.76.245.117:1234
湖南都市,http://222.241.146.86:8888/udp/239.76.245.117:1234
湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43028/index.m3u8
金鹰纪实,http://223.144.160.215:58888/udp/239.76.245.122:1234
金鹰纪实,http://222.241.146.85:8888/udp/239.76.245.122:1234
金鹰纪实,http://222.241.146.86:8888/udp/239.76.245.122:1234
金鹰纪实,http://113.57.109.36:9901/tsfile/live/1007_1.m3u8
湖南娱乐,http://223.144.160.215:58888/udp/239.76.245.121:1234
湖南娱乐,http://222.241.146.85:8888/udp/239.76.245.121:1234
湖南娱乐,http://222.241.146.86:8888/udp/239.76.245.121:1234
湖南娱乐,http://110.52.99.109:9901/tsfile/live/1032_1.m3u8
湖南爱晚,http://223.144.160.215:58888/udp/239.76.245.123:1234
湖南爱晚,http://222.241.146.85:8888/udp/239.76.245.123:1234
湖南爱晚,http://222.241.146.86:8888/udp/239.76.245.123:1234
湖南爱晚,http://110.52.99.109:9901/tsfile/live/1029_1.m3u8
湖南国际,http://223.144.160.215:58888/udp/239.76.245.124:1234
湖南国际,http://222.241.146.85:8888/udp/239.76.245.124:1234
湖南国际,http://222.241.146.86:8888/udp/239.76.245.124:1234
湖南国际,http://110.52.99.109:9901/tsfile/live/1027_1.m3u8
湖南教育,http://223.144.160.215:58888/udp/239.76.245.233:1234
湖南教育,http://222.241.146.85:8888/udp/239.76.245.233:1234
湖南教育,http://222.241.146.86:8888/udp/239.76.245.233:1234
金鹰卡通,http://223.144.160.215:58888/udp/239.76.245.120:1234
金鹰卡通,http://222.241.146.85:8888/udp/239.76.245.120:1234
金鹰卡通,http://222.241.146.86:8888/udp/239.76.245.120:1234
金鹰卡通,http://116.128.243.121:9901/tsfile/live/1007_1.m3u8
湖南电影,http://223.144.160.215:58888/udp/239.76.245.119:1234
湖南电影,http://222.241.146.85:8888/udp/239.76.245.119:1234
湖南电影,http://222.241.146.86:8888/udp/239.76.245.119:1234
湖南电影,http://116.128.243.121:9901/tsfile/live/1003_1.m3u8
湖南电视剧,http://223.144.160.215:58888/udp/239.76.245.118:1234
湖南电视剧,http://222.241.146.85:8888/udp/239.76.245.118:1234
湖南电视剧,http://222.241.146.86:8888/udp/239.76.245.118:1234
湖南电视剧,http://116.128.243.121:9901/tsfile/live/1004_1.m3u8
长沙新闻综合,http://223.144.160.215:58888/udp/239.76.253.121:9000
长沙新闻综合,http://222.241.146.85:8888/udp/239.76.253.121:9000
长沙新闻综合,http://222.241.146.86:8888/udp/239.76.253.121:9000
长沙政法频道,http://223.144.160.215:58888/udp/239.76.253.122:9000
长沙政法频道,http://222.241.146.85:8888/udp/239.76.253.122:9000
长沙政法频道,http://222.241.146.86:8888/udp/239.76.253.122:9000
株洲综合,http://223.144.160.215:58888/udp/239.76.248.1:1234
株洲综合,http://222.241.146.85:8888/udp/239.76.248.1:1234
株洲综合,http://222.241.146.86:8888/udp/239.76.248.1:1234
湘潭综合,http://223.144.160.215:58888/udp/239.76.248.4:1234
湘潭综合,http://222.241.146.85:8888/udp/239.76.248.4:1234
湘潭综合,http://222.241.146.86:8888/udp/239.76.248.4:1234
常德综合,http://223.144.160.215:58888/udp/239.76.248.10:1234
常德综合,http://222.241.146.85:8888/udp/239.76.248.10:1234
常德综合,http://222.241.146.86:8888/udp/239.76.248.10:1234
常德公共,http://223.144.160.215:58888/udp/239.76.248.11:1234
常德公共,http://222.241.146.85:8888/udp/239.76.248.11:1234
常德公共,http://222.241.146.86:8888/udp/239.76.248.11:1234
怀化综合,http://223.144.160.215:58888/udp/239.76.248.12:1234
怀化综合,http://222.241.146.85:8888/udp/239.76.248.12:1234
怀化综合,http://222.241.146.86:8888/udp/239.76.248.12:1234
衡阳综合,http://223.144.160.215:58888/udp/239.76.248.13:1234
衡阳综合,http://222.241.146.85:8888/udp/239.76.248.13:1234
衡阳综合,http://222.241.146.86:8888/udp/239.76.248.13:1234
衡阳公共,http://223.144.160.215:58888/udp/239.76.248.14:1234
衡阳公共,http://222.241.146.85:8888/udp/239.76.248.14:1234
衡阳公共,http://222.241.146.86:8888/udp/239.76.248.14:1234
益阳综合,http://223.144.160.215:58888/udp/239.76.248.15:1234
益阳综合,http://222.241.146.85:8888/udp/239.76.248.15:1234
益阳综合,http://222.241.146.86:8888/udp/239.76.248.15:1234
益阳公共,http://223.144.160.215:58888/udp/239.76.248.16:1234
益阳公共,http://222.241.146.85:8888/udp/239.76.248.16:1234
益阳公共,http://222.241.146.86:8888/udp/239.76.248.16:1234
益阳教育,http://223.144.160.215:58888/udp/239.76.248.17:1234
益阳教育,http://222.241.146.85:8888/udp/239.76.248.17:1234
益阳教育,http://222.241.146.86:8888/udp/239.76.248.17:1234
娄底综合,http://223.144.160.215:58888/udp/239.76.248.18:1234
娄底综合,http://222.241.146.85:8888/udp/239.76.248.18:1234
娄底综合,http://222.241.146.86:8888/udp/239.76.248.18:1234
娄底公共,http://223.144.160.215:58888/udp/239.76.248.19:1234
娄底公共,http://222.241.146.85:8888/udp/239.76.248.19:1234
娄底公共,http://222.241.146.86:8888/udp/239.76.248.19:1234
娄底教育,http://223.144.160.215:58888/udp/239.76.248.20:1234
益阳教育,http://222.241.146.85:8888/udp/239.76.248.17:1234
娄底教育,http://222.241.146.86:8888/udp/239.76.248.20:1234
岳阳综合,http://223.144.160.215:58888/udp/239.76.248.7:1234
岳阳综合,http://222.241.146.85:8888/udp/239.76.248.7:1234
岳阳综合,http://222.241.146.86:8888/udp/239.76.248.7:1234
岳阳公共,http://223.144.160.215:58888/udp/239.76.248.8:1234
岳阳公共,http://222.241.146.85:8888/udp/239.76.248.8:1234
岳阳公共,http://222.241.146.86:8888/udp/239.76.248.8:1234
张家界综合,http://223.144.160.215:58888/udp/239.76.245.234:1234
张家界综合,http://222.241.146.85:8888/udp/239.76.245.234:1234
张家界综合,http://222.241.146.86:8888/udp/239.76.245.234:1234
张家界公共,http://223.144.160.215:58888/udp/239.76.245.235:1234
张家界公共,http://222.241.146.85:8888/udp/239.76.245.235:1234
张家界公共,http://222.241.146.86:8888/udp/239.76.245.235:1234
湘西综合,http://223.144.160.215:58888/udp/239.76.245.208:1234
湘西综合,http://222.241.146.85:8888/udp/239.76.245.208:1234
湘西综合,http://222.241.146.86:8888/udp/239.76.245.208:1234
湘西公共,http://223.144.160.215:58888/udp/239.76.245.209:1234
湘西公共,http://222.241.146.85:8888/udp/239.76.245.209:1234
湘西公共,http://222.241.146.86:8888/udp/239.76.245.209:1234
永州综合,http://223.144.160.215:58888/udp/239.76.248.23:1234
永州综合,http://222.241.146.85:8888/udp/239.76.248.23:1234
永州综合,http://222.241.146.86:8888/udp/239.76.248.23:1234
永州公共,http://223.144.160.215:58888/udp/239.76.248.24:1234
永州公共,http://222.241.146.85:8888/udp/239.76.248.24:1234
永州公共,http://222.241.146.86:8888/udp/239.76.248.24:1234
郴州综合,http://223.144.160.215:58888/udp/239.76.253.75:9000
郴州综合,http://222.241.146.85:8888/udp/239.76.253.75:9000
郴州综合,http://222.241.146.86:8888/udp/239.76.253.75:9000
郴州公共,http://223.144.160.215:58888/udp/239.76.248.39:1234
郴州公共,http://222.241.146.85:8888/udp/239.76.248.39:1234
郴州公共,http://222.241.146.86:8888/udp/239.76.248.39:1234
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
邵阳综合,http://110.52.99.109:9901/tsfile/live/1019_1.m3u8
邵阳公共,http://110.52.99.109:9901/tsfile/live/1018_1.m3u8
邵阳县电视台,http://110.52.99.109:9901/tsfile/live/1017_1.m3u8
道县综合,http://223.144.160.215:58888/udp/239.76.248.28:1234
道县综合,http://222.241.146.85:8888/udp/239.76.248.28:1234
道县综合,http://222.241.146.86:8888/udp/239.76.248.28:1234
蓝山综合,http://223.144.160.215:58888/udp/239.76.248.38:1234
蓝山综合,http://222.241.146.85:8888/udp/239.76.248.38:1234
蓝山综合,http://222.241.146.86:8888/udp/239.76.248.38:1234
洞口综合,http://223.144.160.215:58888/udp/239.76.248.34:1234
洞口综合,http://222.241.146.85:8888/udp/239.76.248.34:1234
洞口综合,http://222.241.146.86:8888/udp/239.76.248.34:1234
武冈综合,http://223.144.160.215:58888/udp/239.76.248.29:1234
武冈综合,http://222.241.146.85:8888/udp/239.76.248.29:1234
武冈综合,http://222.241.146.86:8888/udp/239.76.248.29:1234
桃源综合,http://223.144.160.215:58888/udp/239.76.248.36:1234
桃源综合,http://222.241.146.85:8888/udp/239.76.248.36:1234
桃源综合,http://222.241.146.86:8888/udp/239.76.248.36:1234
浏阳电视台,http://223.144.160.215:58888/udp/239.76.248.6:1234
浏阳电视台,http://222.241.146.85:8888/udp/239.76.248.6:1234
浏阳电视台,http://222.241.146.86:8888/udp/239.76.248.6:1234
津市电视台,http://223.144.160.215:58888/udp/239.76.248.30:1234
津市电视台,http://222.241.146.85:8888/udp/239.76.248.30:1234
津市电视台,http://222.241.146.86:8888/udp/239.76.248.30:1234
溆浦综合,http://223.144.160.215:58888/udp/239.76.248.25:1234
溆浦综合,http://222.241.146.85:8888/udp/239.76.248.25:1234
淑浦综合,http://222.241.146.86:8888/udp/239.76.248.25:1234
新化电视台,http://223.144.160.215:58888/udp/239.76.248.31:1234
新化电视台,http://222.241.146.85:8888/udp/239.76.248.31:1234
新化电视台,http://222.241.146.86:8888/udp/239.76.248.31:1234

广东新闻,http://218.19.111.148:9999/udp/239.77.0.173:5146
广东新闻,http://116.21.122.136:8000/udp/239.77.0.173:5146
广东新闻,http://61.140.234.179:4000/udp/239.77.0.173:5146
广东新闻,http://113.109.250.98:9999/udp/239.77.0.173:5146
广东民生,http://218.19.111.148:9999/udp/239.77.0.225:5146
广东民生,http://116.21.122.136:8000/udp/239.77.0.225:5146
广东民生,http://61.140.234.179:4000/udp/239.77.0.225:5146
广东民生,http://113.109.250.98:9999/udp/239.77.0.225:5146
广东经济科教,http://218.19.111.148:9999/udp/239.77.0.85:5146
广东经济科教,http://116.21.122.136:8000/udp/239.77.0.85:5146
广东经济科教,http://61.140.234.179:4000/udp/239.77.0.85:5146
广东经济科教,http://113.109.250.98:9999/udp/239.77.0.85:5146
广东珠江,http://218.19.111.148:9999/udp/239.77.0.1:5146
广东珠江,http://116.21.122.136:8000/udp/239.77.0.1:5146
广东珠江,http://61.140.234.179:4000/udp/239.77.0.1:5146
广东珠江,http://113.109.250.98:9999/udp/239.77.0.1:5146
广东影视,http://218.19.111.148:9999/udp/239.77.0.217:5146
广东影视,http://116.21.122.136:8000/udp/239.77.0.217:5146
广东影视,http://61.140.234.179:4000/udp/239.77.0.217:5146
广东影视,http://113.109.250.98:9999/udp/239.77.0.217:5146
广东少儿,http://218.19.111.148:9999/udp/239.77.0.250:5146
广东少儿,http://116.21.122.136:8000/udp/239.77.0.250:5146
广东少儿,http://61.140.234.179:4000/udp/239.77.0.250:5146
广东少儿,http://113.109.250.98:9999/udp/239.77.0.250:5146
嘉佳卡通,http://218.19.111.148:9999/udp/239.77.0.179:5146
嘉佳卡通,http://116.21.122.136:8000/udp/239.77.0.179:5146
嘉佳卡通,http://61.140.234.179:4000/udp/239.77.0.179:5146
嘉佳卡通,http://113.109.250.98:9999/udp/239.77.0.179:5146
广东体育,http://218.19.111.148:9999/udp/239.77.0.112:5146
广东体育,http://116.21.122.136:8000/udp/239.77.0.112:5146
广东体育,http://61.140.234.179:4000/udp/239.77.0.112:5146
广东体育,http://113.109.250.98:9999/udp/239.77.0.112:5146
深圳都市,http://218.19.111.148:9999/udp/239.77.1.176:5146
深圳都市,http://116.21.122.136:8000/udp/239.77.1.176:5146
深圳都市,http://61.140.234.179:4000/udp/239.77.1.176:5146
深圳都市,http://113.109.250.98:9999/udp/239.77.1.176:5146
深圳财经生活,http://218.19.111.148:9999/udp/239.77.1.242:5146
深圳财经生活,http://116.21.122.136:8000/udp/239.77.1.242:5146
深圳财经生活,http://61.140.234.179:4000/udp/239.77.1.242:5146
深圳财经生活,http://113.109.250.98:9999/udp/239.77.1.242:5146
深圳公共,http://218.19.111.148:9999/udp/239.77.1.178:5146
深圳公共,http://116.21.122.136:8000/udp/239.77.1.178:5146
深圳公共,http://61.140.234.179:4000/udp/239.77.1.178:5146
深圳公共,http://113.109.250.98:9999/udp/239.77.1.178:5146
深圳娱乐,http://218.19.111.148:9999/udp/239.77.1.243:5146
深圳娱乐,http://116.21.122.136:8000/udp/239.77.1.243:5146
深圳娱乐,http://61.140.234.179:4000/udp/239.77.1.243:5146
深圳娱乐,http://113.109.250.98:9999/udp/239.77.1.243:5146
深圳电视剧,http://218.19.111.148:9999/udp/239.77.1.177:5146
深圳电视剧,http://116.21.122.136:8000/udp/239.77.1.177:5146
深圳电视剧,http://61.140.234.179:4000/udp/239.77.1.177:5146
深圳电视剧,http://113.109.250.98:9999/udp/239.77.1.177:5146
深圳少儿,http://218.19.111.148:9999/udp/239.77.1.244:5146
深圳少儿,http://116.21.122.136:8000/udp/239.77.1.244:5146
深圳少儿,http://61.140.234.179:4000/udp/239.77.1.244:5146
深圳少儿,http://113.109.250.98:9999/udp/239.77.1.244:5146
深圳体育健康,http://218.19.111.148:9999/udp/239.77.1.128:5146
深圳体育健康,http://116.21.122.136:8000/udp/239.77.1.128:5146
深圳体育健康,http://61.140.234.179:4000/udp/239.77.1.128:5146
深圳体育健康,http://113.109.250.98:9999/udp/239.77.1.128:5146
深圳移动电视,http://218.19.111.148:9999/udp/239.77.1.175:5146
深圳移动电视,http://116.21.122.136:8000/udp/239.77.1.175:5146
深圳移动电视,http://61.140.234.179:4000/udp/239.77.1.175:5146
深圳移动电视,http://113.109.250.98:9999/udp/239.77.1.175:5146
宝安频道,http://218.19.111.148:9999/udp/239.77.1.67:5146
宝安频道,http://116.21.122.136:8000/udp/239.77.1.67:5146
宝安频道,http://61.140.234.179:4000/udp/239.77.1.67:5146
宝安频道,http://113.109.250.98:9999/udp/239.77.1.67:5146
宝安第一课,http://218.19.111.148:9999/udp/239.77.1.225:5146
宝安第一课,http://116.21.122.136:8000/udp/239.77.1.225:5146
宝安第一课,http://61.140.234.179:4000/udp/239.77.1.225:5146
宝安第一课,http://113.109.250.98:9999/udp/239.77.1.225:5146
龙岗频道,http://218.19.111.148:9999/udp/239.77.1.223:5146
龙岗频道,http://116.21.122.136:8000/udp/239.77.1.223:5146
龙岗频道,http://61.140.234.179:4000/udp/239.77.1.223:5146
龙岗频道,http://113.109.250.98:9999/udp/239.77.1.223:5146

广西罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
广西罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
广西北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
广西桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8

贵州松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8

山东教育,http://123.116.138.34:4022/rtp/239.3.1.52:4120
山东教育,http://61.48.31.231:1314/rtp/239.3.1.52:4120
山东教育,http://123.122.162.222:19999/rtp/239.3.1.52:4120

钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
嵊州公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
平湖公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
龙泉公共新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
